YEAR,MONTH,DAY,MINUTE,DateTime,USGS_STAGE,CFS
2014,12,8,735,12/8/2014 12:15,,3.54
2014,12,8,750,12/8/2014 12:30,,3.72
2014,12,8,765,12/8/2014 12:45,,3.72
2014,12,8,780,12/8/2014 13:00,,3.81
2014,12,8,795,12/8/2014 13:15,,3.9
2014,12,8,810,12/8/2014 13:30,,4
2014,12,8,825,12/8/2014 13:45,,4.09
2014,12,8,840,12/8/2014 14:00,,4.19
2014,12,8,855,12/8/2014 14:15,,4.19
2014,12,8,870,12/8/2014 14:30,,4.29
2014,12,8,885,12/8/2014 14:45,,4.29
2014,12,8,900,12/8/2014 15:00,,4.4
2014,12,8,915,12/8/2014 15:15,,4.4
2014,12,8,930,12/8/2014 15:30,,4.4
2014,12,8,945,12/8/2014 15:45,,4.4
2014,12,8,960,12/8/2014 16:00,,4.4
2014,12,8,975,12/8/2014 16:15,,4.4
2014,12,8,990,12/8/2014 16:30,,4.4
2014,12,8,1005,12/8/2014 16:45,,4.4
2014,12,8,1020,12/8/2014 17:00,,4.4
2014,12,8,1035,12/8/2014 17:15,,4.4
2014,12,8,1050,12/8/2014 17:30,,4.29
2014,12,8,1065,12/8/2014 17:45,,4.29
2014,12,8,1080,12/8/2014 18:00,,4.19
2014,12,8,1095,12/8/2014 18:15,,4.19
2014,12,8,1110,12/8/2014 18:30,,4.19
2014,12,8,1125,12/8/2014 18:45,,4
2014,12,8,1140,12/8/2014 19:00,,4
2014,12,8,1155,12/8/2014 19:15,,3.9
2014,12,8,1170,12/8/2014 19:30,,3.81
2014,12,8,1185,12/8/2014 19:45,,3.72
2014,12,8,1200,12/8/2014 20:00,,3.72
2014,12,8,1215,12/8/2014 20:15,,3.63
2014,12,8,1230,12/8/2014 20:30,,3.54
2014,12,8,1245,12/8/2014 20:45,,3.54
2014,12,8,1260,12/8/2014 21:00,,3.45
2014,12,8,1275,12/8/2014 21:15,,3.45
2014,12,8,1290,12/8/2014 21:30,,3.45
2014,12,8,1305,12/8/2014 21:45,,3.37
2014,12,8,1320,12/8/2014 22:00,,3.37
2014,12,8,1335,12/8/2014 22:15,,3.37
2014,12,8,1350,12/8/2014 22:30,,3.37
2014,12,8,1365,12/8/2014 22:45,,3.37
2014,12,8,1380,12/8/2014 23:00,,3.45
2014,12,8,1395,12/8/2014 23:15,,3.45
2014,12,8,1410,12/8/2014 23:30,,3.45
2014,12,8,1425,12/8/2014 23:45,,3.37
2014,12,9,0,12/9/2014 0:00,,3.37
2014,12,9,15,12/9/2014 0:15,,3.45
2014,12,9,30,12/9/2014 0:30,,3.45
2014,12,9,45,12/9/2014 0:45,,3.45
2014,12,9,60,12/9/2014 1:00,,3.45
2014,12,9,75,12/9/2014 1:15,,3.45
2014,12,9,90,12/9/2014 1:30,,3.45
2014,12,9,105,12/9/2014 1:45,,3.54
2014,12,9,120,12/9/2014 2:00,,3.54
2014,12,9,135,12/9/2014 2:15,,3.54
2014,12,9,150,12/9/2014 2:30,,3.54
2014,12,9,165,12/9/2014 2:45,,3.63
2014,12,9,180,12/9/2014 3:00,,3.63
2014,12,9,195,12/9/2014 3:15,,3.63
2014,12,9,210,12/9/2014 3:30,,3.63
2014,12,9,225,12/9/2014 3:45,,3.54
2014,12,9,240,12/9/2014 4:00,,3.54
2014,12,9,255,12/9/2014 4:15,,3.54
2014,12,9,270,12/9/2014 4:30,,3.45
2014,12,9,285,12/9/2014 4:45,,3.45
2014,12,9,300,12/9/2014 5:00,,3.45
2014,12,9,315,12/9/2014 5:15,,3.37
2014,12,9,330,12/9/2014 5:30,,3.45
2014,12,9,345,12/9/2014 5:45,,3.37
2014,12,9,360,12/9/2014 6:00,,3.37
2014,12,9,375,12/9/2014 6:15,,3.37
2014,12,9,390,12/9/2014 6:30,,3.28
2014,12,9,405,12/9/2014 6:45,,3.28
2014,12,9,420,12/9/2014 7:00,,3.2
2014,12,9,435,12/9/2014 7:15,,3.2
2014,12,9,450,12/9/2014 7:30,,3.12
2014,12,9,465,12/9/2014 7:45,,3.12
2014,12,9,480,12/9/2014 8:00,,3.12
2014,12,9,495,12/9/2014 8:15,,3.05
2014,12,9,510,12/9/2014 8:30,,2.97
2014,12,9,525,12/9/2014 8:45,,2.97
2014,12,9,540,12/9/2014 9:00,,2.97
2014,12,9,555,12/9/2014 9:15,,2.97
2014,12,9,570,12/9/2014 9:30,,2.97
2014,12,9,585,12/9/2014 9:45,,2.97
2014,12,9,600,12/9/2014 10:00,,2.97
2014,12,9,615,12/9/2014 10:15,,3.05
2014,12,9,630,12/9/2014 10:30,,3.12
2014,12,9,645,12/9/2014 10:45,,3.2
2014,12,9,660,12/9/2014 11:00,,3.2
2014,12,9,675,12/9/2014 11:15,,3.28
2014,12,9,690,12/9/2014 11:30,,3.28
2014,12,9,705,12/9/2014 11:45,,3.28
2014,12,9,720,12/9/2014 12:00,,3.37
2014,12,9,735,12/9/2014 12:15,,3.45
2014,12,9,750,12/9/2014 12:30,,3.54
2014,12,9,765,12/9/2014 12:45,,3.63
2014,12,9,780,12/9/2014 13:00,,3.63
2014,12,9,795,12/9/2014 13:15,,3.81
2014,12,9,810,12/9/2014 13:30,,3.9
2014,12,9,825,12/9/2014 13:45,,4
2014,12,9,840,12/9/2014 14:00,,4.09
2014,12,9,855,12/9/2014 14:15,,4.29
2014,12,9,870,12/9/2014 14:30,,4.4
2014,12,9,875,12/9/2014 14:35,,4.4
2014,12,9,885,12/9/2014 14:45,,4.5
2014,12,9,900,12/9/2014 15:00,,4.5
2014,12,9,915,12/9/2014 15:15,,4.61
2014,12,9,930,12/9/2014 15:30,,4.61
2014,12,9,945,12/9/2014 15:45,,4.5
2014,12,9,960,12/9/2014 16:00,,4.5
2014,12,9,975,12/9/2014 16:15,,4.5
2014,12,9,990,12/9/2014 16:30,,4.4
2014,12,9,1005,12/9/2014 16:45,,4.4
2014,12,9,1020,12/9/2014 17:00,,4.4
2014,12,9,1035,12/9/2014 17:15,,4.4
2014,12,9,1050,12/9/2014 17:30,,4.29
2014,12,9,1065,12/9/2014 17:45,,4.29
2014,12,9,1080,12/9/2014 18:00,,4.19
2014,12,9,1095,12/9/2014 18:15,,4.19
2014,12,9,1110,12/9/2014 18:30,,4.09
2014,12,9,1125,12/9/2014 18:45,,4.09
2014,12,9,1140,12/9/2014 19:00,,4
2014,12,9,1155,12/9/2014 19:15,,4
2014,12,9,1170,12/9/2014 19:30,,3.9
2014,12,9,1185,12/9/2014 19:45,,3.9
2014,12,9,1200,12/9/2014 20:00,,3.72
2014,12,9,1215,12/9/2014 20:15,,3.72
2014,12,9,1230,12/9/2014 20:30,,3.63
2014,12,9,1245,12/9/2014 20:45,,3.63
2014,12,9,1260,12/9/2014 21:00,,3.63
2014,12,9,1275,12/9/2014 21:15,,3.54
2014,12,9,1290,12/9/2014 21:30,,3.63
2014,12,9,1305,12/9/2014 21:45,,3.63
2014,12,9,1320,12/9/2014 22:00,,3.63
2014,12,9,1335,12/9/2014 22:15,,3.54
2014,12,9,1350,12/9/2014 22:30,,3.54
2014,12,9,1360,12/9/2014 22:40,,3.45
2014,12,9,1365,12/9/2014 22:45,,3.54
2014,12,9,1380,12/9/2014 23:00,,3.45
2014,12,9,1395,12/9/2014 23:15,,3.45
2014,12,9,1410,12/9/2014 23:30,,3.54
2014,12,9,1425,12/9/2014 23:45,,3.54
2014,12,10,0,12/10/2014 0:00,,3.45
2014,12,10,15,12/10/2014 0:15,,3.45
2014,12,10,30,12/10/2014 0:30,,3.37
2014,12,10,45,12/10/2014 0:45,,3.45
2014,12,10,60,12/10/2014 1:00,,3.54
2014,12,10,75,12/10/2014 1:15,,3.54
2014,12,10,90,12/10/2014 1:30,,3.54
2014,12,10,105,12/10/2014 1:45,,3.54
2014,12,10,120,12/10/2014 2:00,,3.54
2014,12,10,135,12/10/2014 2:15,,3.54
2014,12,10,150,12/10/2014 2:30,,3.54
2014,12,10,165,12/10/2014 2:45,,3.54
2014,12,10,180,12/10/2014 3:00,,3.54
2014,12,10,195,12/10/2014 3:15,,3.63
2014,12,10,210,12/10/2014 3:30,,3.63
2014,12,10,225,12/10/2014 3:45,,3.54
2014,12,10,240,12/10/2014 4:00,,3.54
2014,12,10,255,12/10/2014 4:15,,3.54
2014,12,10,270,12/10/2014 4:30,,3.54
2014,12,10,285,12/10/2014 4:45,,3.54
2014,12,10,300,12/10/2014 5:00,,3.54
2014,12,10,315,12/10/2014 5:15,,3.45
2014,12,10,330,12/10/2014 5:30,,3.45
2014,12,10,345,12/10/2014 5:45,,3.45
2014,12,10,360,12/10/2014 6:00,,3.45
2014,12,10,375,12/10/2014 6:15,,3.37
2014,12,10,390,12/10/2014 6:30,,3.28
2014,12,10,400,12/10/2014 6:40,,3.28
2014,12,10,405,12/10/2014 6:45,,3.28
2014,12,10,420,12/10/2014 7:00,,3.28
2014,12,10,435,12/10/2014 7:15,,3.12
2014,12,10,450,12/10/2014 7:30,,3.12
2014,12,10,465,12/10/2014 7:45,,3.2
2014,12,10,480,12/10/2014 8:00,,3.12
2014,12,10,495,12/10/2014 8:15,,3.12
2014,12,10,510,12/10/2014 8:30,,3.05
2014,12,10,525,12/10/2014 8:45,,3.05
2014,12,10,540,12/10/2014 9:00,,2.9
2014,12,10,555,12/10/2014 9:15,,2.9
2014,12,10,570,12/10/2014 9:30,,2.9
2014,12,10,585,12/10/2014 9:45,,2.9
2014,12,10,600,12/10/2014 10:00,,2.97
2014,12,10,615,12/10/2014 10:15,,2.97
2014,12,10,630,12/10/2014 10:30,,2.97
2014,12,10,645,12/10/2014 10:45,,2.97
2014,12,10,660,12/10/2014 11:00,,3.05
2014,12,10,675,12/10/2014 11:15,,3.12
2014,12,10,690,12/10/2014 11:30,,3.2
2014,12,10,705,12/10/2014 11:45,,3.28
2014,12,10,720,12/10/2014 12:00,,3.28
2014,12,10,735,12/10/2014 12:15,,3.37
2014,12,10,750,12/10/2014 12:30,,3.45
2014,12,10,765,12/10/2014 12:45,,3.54
2014,12,10,780,12/10/2014 13:00,,3.63
2014,12,10,795,12/10/2014 13:15,,3.72
2014,12,10,810,12/10/2014 13:30,,3.81
2014,12,10,825,12/10/2014 13:45,,3.81
2014,12,10,840,12/10/2014 14:00,,3.9
2014,12,10,855,12/10/2014 14:15,,3.9
2014,12,10,870,12/10/2014 14:30,,4
2014,12,10,885,12/10/2014 14:45,,4
2014,12,10,900,12/10/2014 15:00,,4
2014,12,10,915,12/10/2014 15:15,,4
2014,12,10,930,12/10/2014 15:30,,4
2014,12,10,945,12/10/2014 15:45,,4
2014,12,10,960,12/10/2014 16:00,,4
2014,12,10,975,12/10/2014 16:15,,3.9
2014,12,10,990,12/10/2014 16:30,,3.9
2014,12,10,1005,12/10/2014 16:45,,4
2014,12,10,1020,12/10/2014 17:00,,3.81
2014,12,10,1035,12/10/2014 17:15,,3.81
2014,12,10,1050,12/10/2014 17:30,,3.81
2014,12,10,1065,12/10/2014 17:45,,3.72
2014,12,10,1080,12/10/2014 18:00,,3.72
2014,12,10,1095,12/10/2014 18:15,,3.72
2014,12,10,1110,12/10/2014 18:30,,3.63
2014,12,10,1125,12/10/2014 18:45,,3.63
2014,12,10,1140,12/10/2014 19:00,,3.54
2014,12,10,1155,12/10/2014 19:15,,3.45
2014,12,10,1170,12/10/2014 19:30,,3.45
2014,12,10,1185,12/10/2014 19:45,,3.37
2014,12,10,1200,12/10/2014 20:00,,3.37
2014,12,10,1215,12/10/2014 20:15,,3.28
2014,12,10,1230,12/10/2014 20:30,,3.28
2014,12,10,1245,12/10/2014 20:45,,3.2
2014,12,10,1260,12/10/2014 21:00,,3.2
2014,12,10,1275,12/10/2014 21:15,,3.12
2014,12,10,1290,12/10/2014 21:30,,3.12
2014,12,10,1305,12/10/2014 21:45,,3.05
2014,12,10,1320,12/10/2014 22:00,,3.05
2014,12,10,1335,12/10/2014 22:15,,3.05
2014,12,10,1350,12/10/2014 22:30,,2.97
2014,12,10,1365,12/10/2014 22:45,,2.97
2014,12,10,1380,12/10/2014 23:00,,2.9
2014,12,10,1395,12/10/2014 23:15,,2.82
2014,12,10,1410,12/10/2014 23:30,,2.9
2014,12,10,1425,12/10/2014 23:45,,2.82
2014,12,11,0,12/11/2014 0:00,,2.82
2014,12,11,15,12/11/2014 0:15,,2.9
2014,12,11,30,12/11/2014 0:30,,2.97
2014,12,11,45,12/11/2014 0:45,,2.97
2014,12,11,60,12/11/2014 1:00,,3.05
2014,12,11,75,12/11/2014 1:15,,3.05
2014,12,11,90,12/11/2014 1:30,,3.05
2014,12,11,105,12/11/2014 1:45,,2.97
2014,12,11,120,12/11/2014 2:00,,3.05
2014,12,11,135,12/11/2014 2:15,,3.05
2014,12,11,150,12/11/2014 2:30,,3.05
2014,12,11,165,12/11/2014 2:45,,3.05
2014,12,11,180,12/11/2014 3:00,,3.05
2014,12,11,195,12/11/2014 3:15,,3.05
2014,12,11,210,12/11/2014 3:30,,3.05
2014,12,11,225,12/11/2014 3:45,,3.05
2014,12,11,240,12/11/2014 4:00,,2.97
2014,12,11,255,12/11/2014 4:15,,2.97
2014,12,11,270,12/11/2014 4:30,,2.97
2014,12,11,285,12/11/2014 4:45,,2.9
2014,12,11,300,12/11/2014 5:00,,2.82
2014,12,11,315,12/11/2014 5:15,,2.82
2014,12,11,330,12/11/2014 5:30,,2.82
2014,12,11,345,12/11/2014 5:45,,2.68
2014,12,11,360,12/11/2014 6:00,,2.61
2014,12,11,375,12/11/2014 6:15,,2.61
2014,12,11,390,12/11/2014 6:30,,2.54
2014,12,11,405,12/11/2014 6:45,,2.54
2014,12,11,420,12/11/2014 7:00,,2.48
2014,12,11,435,12/11/2014 7:15,,2.41
2014,12,11,450,12/11/2014 7:30,,2.41
2014,12,11,465,12/11/2014 7:45,,2.41
2014,12,11,480,12/11/2014 8:00,,2.35
2014,12,11,495,12/11/2014 8:15,,2.35
2014,12,11,510,12/11/2014 8:30,,2.29
2014,12,11,525,12/11/2014 8:45,,2.29
2014,12,11,540,12/11/2014 9:00,,2.29
2014,12,11,555,12/11/2014 9:15,,2.35
2014,12,11,570,12/11/2014 9:30,,2.35
2014,12,11,585,12/11/2014 9:45,,2.29
2014,12,11,600,12/11/2014 10:00,,2.35
2014,12,11,615,12/11/2014 10:15,,2.41
2014,12,11,630,12/11/2014 10:30,,2.41
2014,12,11,645,12/11/2014 10:45,,2.41
2014,12,11,660,12/11/2014 11:00,,2.48
2014,12,11,675,12/11/2014 11:15,,2.48
2014,12,11,690,12/11/2014 11:30,,2.54
2014,12,11,705,12/11/2014 11:45,,2.54
2014,12,11,720,12/11/2014 12:00,,2.61
2014,12,11,735,12/11/2014 12:15,,2.61
2014,12,11,750,12/11/2014 12:30,,2.61
2014,12,11,765,12/11/2014 12:45,,2.75
2014,12,11,780,12/11/2014 13:00,,2.9
2014,12,11,795,12/11/2014 13:15,,2.9
2014,12,11,810,12/11/2014 13:30,,2.97
2014,12,11,825,12/11/2014 13:45,,2.97
2014,12,11,840,12/11/2014 14:00,,3.05
2014,12,11,855,12/11/2014 14:15,,3.12
2014,12,11,870,12/11/2014 14:30,,3.12
2014,12,11,885,12/11/2014 14:45,,3.2
2014,12,11,890,12/11/2014 14:50,,3.2
2014,12,11,900,12/11/2014 15:00,,3.28
2014,12,11,915,12/11/2014 15:15,,3.2
2014,12,11,930,12/11/2014 15:30,,3.2
2014,12,11,945,12/11/2014 15:45,,3.2
2014,12,11,960,12/11/2014 16:00,,3.2
2014,12,11,975,12/11/2014 16:15,,3.2
2014,12,11,990,12/11/2014 16:30,,3.12
2014,12,11,1005,12/11/2014 16:45,,3.2
2014,12,11,1020,12/11/2014 17:00,,3.2
2014,12,11,1035,12/11/2014 17:15,,3.2
2014,12,11,1050,12/11/2014 17:30,,3.12
2014,12,11,1065,12/11/2014 17:45,,3.12
2014,12,11,1080,12/11/2014 18:00,,3.12
2014,12,11,1095,12/11/2014 18:15,,3.12
2014,12,11,1110,12/11/2014 18:30,,3.05
2014,12,11,1125,12/11/2014 18:45,,2.97
2014,12,11,1140,12/11/2014 19:00,,2.97
2014,12,11,1155,12/11/2014 19:15,,2.82
2014,12,11,1170,12/11/2014 19:30,,2.82
2014,12,11,1185,12/11/2014 19:45,,2.75
2014,12,11,1200,12/11/2014 20:00,,2.75
2014,12,11,1215,12/11/2014 20:15,,2.75
2014,12,11,1230,12/11/2014 20:30,,2.68
2014,12,11,1245,12/11/2014 20:45,,2.68
2014,12,11,1260,12/11/2014 21:00,,2.68
2014,12,11,1275,12/11/2014 21:15,,2.68
2014,12,11,1290,12/11/2014 21:30,,2.68
2014,12,11,1305,12/11/2014 21:45,,2.61
2014,12,11,1320,12/11/2014 22:00,,2.61
2014,12,11,1335,12/11/2014 22:15,,2.54
2014,12,11,1350,12/11/2014 22:30,,2.61
2014,12,11,1365,12/11/2014 22:45,,2.61
2014,12,11,1370,12/11/2014 22:50,,2.68
2014,12,11,1380,12/11/2014 23:00,,2.61
2014,12,11,1395,12/11/2014 23:15,,2.61
2014,12,11,1410,12/11/2014 23:30,,2.68
2014,12,11,1425,12/11/2014 23:45,,2.68
2014,12,12,0,12/12/2014 0:00,,2.75
2014,12,12,15,12/12/2014 0:15,,2.82
2014,12,12,30,12/12/2014 0:30,,2.82
2014,12,12,45,12/12/2014 0:45,,2.9
2014,12,12,60,12/12/2014 1:00,,2.9
2014,12,12,75,12/12/2014 1:15,,2.9
2014,12,12,90,12/12/2014 1:30,,2.9
2014,12,12,105,12/12/2014 1:45,,2.97
2014,12,12,120,12/12/2014 2:00,,2.97
2014,12,12,135,12/12/2014 2:15,,2.97
2014,12,12,150,12/12/2014 2:30,,3.05
2014,12,12,165,12/12/2014 2:45,,3.05
2014,12,12,180,12/12/2014 3:00,,3.05
2014,12,12,195,12/12/2014 3:15,,3.05
2014,12,12,210,12/12/2014 3:30,,3.05
2014,12,12,225,12/12/2014 3:45,,3.05
2014,12,12,240,12/12/2014 4:00,,3.05
2014,12,12,255,12/12/2014 4:15,,3.05
2014,12,12,270,12/12/2014 4:30,,3.05
2014,12,12,285,12/12/2014 4:45,,2.97
2014,12,12,300,12/12/2014 5:00,,2.97
2014,12,12,315,12/12/2014 5:15,,2.97
2014,12,12,330,12/12/2014 5:30,,2.97
2014,12,12,345,12/12/2014 5:45,,2.97
2014,12,12,360,12/12/2014 6:00,,3.05
2014,12,12,375,12/12/2014 6:15,,2.97
2014,12,12,390,12/12/2014 6:30,,2.97
2014,12,12,405,12/12/2014 6:45,,2.9
2014,12,12,410,12/12/2014 6:50,,2.9
2014,12,12,420,12/12/2014 7:00,,2.9
2014,12,12,435,12/12/2014 7:15,,2.82
2014,12,12,450,12/12/2014 7:30,,2.82
2014,12,12,465,12/12/2014 7:45,,2.75
2014,12,12,480,12/12/2014 8:00,,2.75
2014,12,12,495,12/12/2014 8:15,,2.68
2014,12,12,510,12/12/2014 8:30,,2.68
2014,12,12,525,12/12/2014 8:45,,2.61
2014,12,12,540,12/12/2014 9:00,,2.61
2014,12,12,555,12/12/2014 9:15,,2.61
2014,12,12,570,12/12/2014 9:30,,2.54
2014,12,12,585,12/12/2014 9:45,,2.54
2014,12,12,600,12/12/2014 10:00,,2.54
2014,12,12,615,12/12/2014 10:15,,2.61
2014,12,12,630,12/12/2014 10:30,,2.68
2014,12,12,645,12/12/2014 10:45,,2.68
2014,12,12,660,12/12/2014 11:00,,2.75
2014,12,12,675,12/12/2014 11:15,,2.82
2014,12,12,690,12/12/2014 11:30,,2.9
2014,12,12,705,12/12/2014 11:45,,2.9
2014,12,12,720,12/12/2014 12:00,,2.97
2014,12,12,735,12/12/2014 12:15,,3.05
2014,12,12,750,12/12/2014 12:30,,3.12
2014,12,12,765,12/12/2014 12:45,,3.28
2014,12,12,780,12/12/2014 13:00,,3.28
2014,12,12,795,12/12/2014 13:15,,3.2
2014,12,12,810,12/12/2014 13:30,,3.28
2014,12,12,825,12/12/2014 13:45,,3.45
2014,12,12,840,12/12/2014 14:00,,3.54
2014,12,12,855,12/12/2014 14:15,,3.63
2014,12,12,870,12/12/2014 14:30,,3.63
2014,12,12,885,12/12/2014 14:45,,3.63
2014,12,12,890,12/12/2014 14:50,,3.63
2014,12,12,900,12/12/2014 15:00,,3.54
2014,12,12,915,12/12/2014 15:15,,3.63
2014,12,12,930,12/12/2014 15:30,,3.63
2014,12,12,945,12/12/2014 15:45,,3.63
2014,12,12,960,12/12/2014 16:00,,3.63
2014,12,12,975,12/12/2014 16:15,,3.54
2014,12,12,990,12/12/2014 16:30,,3.54
2014,12,12,1005,12/12/2014 16:45,,3.54
2014,12,12,1020,12/12/2014 17:00,,3.54
2014,12,12,1035,12/12/2014 17:15,,3.54
2014,12,12,1050,12/12/2014 17:30,,3.54
2014,12,12,1065,12/12/2014 17:45,,3.45
2014,12,12,1080,12/12/2014 18:00,,3.45
2014,12,12,1095,12/12/2014 18:15,,3.37
2014,12,12,1110,12/12/2014 18:30,,3.37
2014,12,12,1125,12/12/2014 18:45,,3.28
2014,12,12,1140,12/12/2014 19:00,,3.28
2014,12,12,1155,12/12/2014 19:15,,3.28
2014,12,12,1170,12/12/2014 19:30,,3.2
2014,12,12,1185,12/12/2014 19:45,,3.12
2014,12,12,1200,12/12/2014 20:00,,3.12
2014,12,12,1215,12/12/2014 20:15,,3.12
2014,12,12,1230,12/12/2014 20:30,,3.05
2014,12,12,1245,12/12/2014 20:45,,3.05
2014,12,12,1260,12/12/2014 21:00,,2.97
2014,12,12,1275,12/12/2014 21:15,,2.97
2014,12,12,1290,12/12/2014 21:30,,2.97
2014,12,12,1305,12/12/2014 21:45,,2.97
2014,12,12,1320,12/12/2014 22:00,,2.97
2014,12,12,1335,12/12/2014 22:15,,2.97
2014,12,12,1350,12/12/2014 22:30,,3.05
2014,12,12,1365,12/12/2014 22:45,,2.97
2014,12,12,1375,12/12/2014 22:55,,2.97
2014,12,12,1380,12/12/2014 23:00,,2.97
2014,12,12,1395,12/12/2014 23:15,,3.05
2014,12,12,1410,12/12/2014 23:30,,2.97
2014,12,12,1425,12/12/2014 23:45,,2.97
2014,12,13,0,12/13/2014 0:00,,3.05
2014,12,13,15,12/13/2014 0:15,,3.05
2014,12,13,30,12/13/2014 0:30,,3.05
2014,12,13,45,12/13/2014 0:45,,3.05
2014,12,13,60,12/13/2014 1:00,,3.05
2014,12,13,75,12/13/2014 1:15,,3.12
2014,12,13,90,12/13/2014 1:30,,3.2
2014,12,13,105,12/13/2014 1:45,,3.2
2014,12,13,120,12/13/2014 2:00,,3.28
2014,12,13,135,12/13/2014 2:15,,3.28
2014,12,13,150,12/13/2014 2:30,,3.28
2014,12,13,165,12/13/2014 2:45,,3.37
2014,12,13,180,12/13/2014 3:00,,3.37
2014,12,13,195,12/13/2014 3:15,,3.37
2014,12,13,210,12/13/2014 3:30,,3.37
2014,12,13,225,12/13/2014 3:45,,3.37
2014,12,13,240,12/13/2014 4:00,,3.28
2014,12,13,255,12/13/2014 4:15,,3.28
2014,12,13,270,12/13/2014 4:30,,3.28
2014,12,13,285,12/13/2014 4:45,,3.37
2014,12,13,300,12/13/2014 5:00,,3.37
2014,12,13,315,12/13/2014 5:15,,3.37
2014,12,13,330,12/13/2014 5:30,,3.37
2014,12,13,345,12/13/2014 5:45,,3.37
2014,12,13,360,12/13/2014 6:00,,3.28
2014,12,13,375,12/13/2014 6:15,,3.2
2014,12,13,390,12/13/2014 6:30,,3.2
2014,12,13,405,12/13/2014 6:45,,3.28
2014,12,13,415,12/13/2014 6:55,,3.2
2014,12,13,420,12/13/2014 7:00,,3.2
2014,12,13,435,12/13/2014 7:15,,3.12
2014,12,13,450,12/13/2014 7:30,,3.12
2014,12,13,465,12/13/2014 7:45,,2.97
2014,12,13,480,12/13/2014 8:00,,2.97
2014,12,13,495,12/13/2014 8:15,,2.97
2014,12,13,510,12/13/2014 8:30,,2.97
2014,12,13,525,12/13/2014 8:45,,2.9
2014,12,13,540,12/13/2014 9:00,,2.9
2014,12,13,555,12/13/2014 9:15,,2.97
2014,12,13,570,12/13/2014 9:30,,2.97
2014,12,13,585,12/13/2014 9:45,,3.05
2014,12,13,600,12/13/2014 10:00,,3.05
2014,12,13,615,12/13/2014 10:15,,3.05
2014,12,13,630,12/13/2014 10:30,,3.05
2014,12,13,645,12/13/2014 10:45,,3.05
2014,12,13,660,12/13/2014 11:00,,3.12
2014,12,13,675,12/13/2014 11:15,,3.05
2014,12,13,690,12/13/2014 11:30,,3.2
2014,12,13,705,12/13/2014 11:45,,3.2
2014,12,13,720,12/13/2014 12:00,,3.28
2014,12,13,735,12/13/2014 12:15,,3.28
2014,12,13,750,12/13/2014 12:30,,3.37
2014,12,13,765,12/13/2014 12:45,,3.45
2014,12,13,780,12/13/2014 13:00,,3.54
2014,12,13,795,12/13/2014 13:15,,3.63
2014,12,13,810,12/13/2014 13:30,,3.72
2014,12,13,825,12/13/2014 13:45,,3.9
2014,12,13,840,12/13/2014 14:00,,3.9
2014,12,13,855,12/13/2014 14:15,,4
2014,12,13,870,12/13/2014 14:30,,4
2014,12,13,885,12/13/2014 14:45,,4
2014,12,13,895,12/13/2014 14:55,,4
2014,12,13,900,12/13/2014 15:00,,4
2014,12,13,915,12/13/2014 15:15,,4
2014,12,13,930,12/13/2014 15:30,,4
2014,12,13,945,12/13/2014 15:45,,4
2014,12,13,960,12/13/2014 16:00,,4
2014,12,13,975,12/13/2014 16:15,,3.9
2014,12,13,990,12/13/2014 16:30,,3.9
2014,12,13,1005,12/13/2014 16:45,,3.9
2014,12,13,1020,12/13/2014 17:00,,3.9
2014,12,13,1035,12/13/2014 17:15,,3.81
2014,12,13,1050,12/13/2014 17:30,,3.72
2014,12,13,1065,12/13/2014 17:45,,3.72
2014,12,13,1080,12/13/2014 18:00,,3.54
2014,12,13,1095,12/13/2014 18:15,,3.54
2014,12,13,1110,12/13/2014 18:30,,3.54
2014,12,13,1125,12/13/2014 18:45,,3.45
2014,12,13,1140,12/13/2014 19:00,,3.45
2014,12,13,1155,12/13/2014 19:15,,3.37
2014,12,13,1170,12/13/2014 19:30,,3.28
2014,12,13,1185,12/13/2014 19:45,,3.28
2014,12,13,1200,12/13/2014 20:00,,3.28
2014,12,13,1215,12/13/2014 20:15,,3.28
2014,12,13,1230,12/13/2014 20:30,,3.2
2014,12,13,1245,12/13/2014 20:45,,3.12
2014,12,13,1260,12/13/2014 21:00,,3.12
2014,12,13,1275,12/13/2014 21:15,,3.05
2014,12,13,1290,12/13/2014 21:30,,3.12
2014,12,13,1305,12/13/2014 21:45,,3.12
2014,12,13,1320,12/13/2014 22:00,,3.05
2014,12,13,1335,12/13/2014 22:15,,3.05
2014,12,13,1350,12/13/2014 22:30,,3.05
2014,12,13,1365,12/13/2014 22:45,,3.05
2014,12,13,1380,12/13/2014 23:00,,3.05
2014,12,13,1395,12/13/2014 23:15,,3.12
2014,12,13,1410,12/13/2014 23:30,,3.12
2014,12,13,1425,12/13/2014 23:45,,3.12
2014,12,14,0,12/14/2014 0:00,,3.05
2014,12,14,15,12/14/2014 0:15,,3.12
2014,12,14,30,12/14/2014 0:30,,3.05
2014,12,14,45,12/14/2014 0:45,,3.12
2014,12,14,60,12/14/2014 1:00,,3.12
2014,12,14,75,12/14/2014 1:15,,3.12
2014,12,14,90,12/14/2014 1:30,,3.12
2014,12,14,105,12/14/2014 1:45,,3.2
2014,12,14,120,12/14/2014 2:00,,3.28
2014,12,14,135,12/14/2014 2:15,,3.28
2014,12,14,150,12/14/2014 2:30,,3.28
2014,12,14,165,12/14/2014 2:45,,3.28
2014,12,14,180,12/14/2014 3:00,,3.2
2014,12,14,195,12/14/2014 3:15,,3.28
2014,12,14,210,12/14/2014 3:30,,3.28
2014,12,14,225,12/14/2014 3:45,,3.28
